case_id,slice_id,unet_mean_dice,unet_mean_iou,transunet_mean_dice,transunet_mean_iou,dice_gap,iou_gap
img0008,img0008_slice0131,0.5499422499674929,0.4854826290683646,0.5043817662566158,0.4414154334161561,-0.045560483710877064,-0.04406719565220851
img0008,img0008_slice0132,0.5543717049511023,0.4735956278150166,0.5385877221197652,0.4891570890138872,-0.015783982831337084,0.01556146119887064
img0008,img0008_slice0133,0.3184057664836386,0.2933750531704626,0.4648460976349421,0.4026698267413677,0.1464403311513035,0.10929477357090511
img0008,img0008_slice0134,0.5554897575828895,0.5175276644698872,0.4336325439163677,0.3828895882795528,-0.12185721366652186,-0.1346380761903344
img0008,img0008_slice0135,0.7131670338112854,0.6802806755806703,0.4181019719038759,0.3728256880613615,-0.29506506190740955,-0.3074549875193088
img0008,img0008_slice0136,0.6920706288135033,0.6468704586762442,0.3543411473891891,0.3039318530343901,-0.33772948142431425,-0.3429386056418541
img0008,img0008_slice0137,0.6493642578563618,0.5758023301879223,0.3422118171568124,0.2854913947227527,-0.30715244069954933,-0.29031093546516956
img0008,img0008_slice0138,0.5541624098127509,0.4793388429470893,0.2604166666463216,0.2136752136478194,-0.29374574316642926,-0.2656636292992699
img0008,img0008_slice0139,0.5904729396356835,0.496351224074216,0.2242424242220385,0.1689497716663539,-0.366230515413645,-0.3274014524078621
img0008,img0008_slice0140,0.5785716741850441,0.5176842429501117,0.2786069651533377,0.2393162392855577,-0.29996470903170636,-0.27836800366455405
img0008,img0008_slice0141,0.5984458734984188,0.5451572993540825,0.2753623188206259,0.2345679012056089,-0.32308355467779293,-0.31058939814847364
img0008,img0008_slice0142,0.2583333333171875,0.2108843537199778,0.3985507246088006,0.3313253011649006,0.1402173912916131,0.12044094744492281
img0008,img0008_slice0143,0.4953022266975222,0.3946918238647745,0.3947368420792936,0.3260869564862949,-0.10056538461822861,-0.06860486737847965
img0008,img0008_slice0144,0.578982316318062,0.5116824980415463,0.3840579709866624,0.3117647058456748,-0.19492434533139957,-0.19991779219587152
img0008,img0008_slice0145,0.5505503144349042,0.4720244731796505,0.447790948244479,0.3527892561591539,-0.1027593661904252,-0.11923521702049661
img0008,img0008_slice0146,0.8785140561747858,0.7862473346763925,0.7543528844906229,0.6181467583291524,-0.12416117168416296,-0.16810057634724007
img0008,img0008_slice0147,0.7834640106900248,0.664170451188544,0.68031914888867,0.5631300402665137,-0.10314486180135485,-0.10104041092203031
img0025,img0025_slice0010,0.0,0.0,0.0,0.0,0.0,0.0
img0025,img0025_slice0015,0.0,0.0,0.0,0.0,0.0,0.0
img0025,img0025_slice0024,0.0,0.0,0.0,0.0,0.0,0.0
img0025,img0025_slice0029,0.0,0.0,0.0,0.0,0.0,0.0
img0025,img0025_slice0036,0.0,0.0,0.9221183800335788,0.8554913294303184,0.9221183800335788,0.8554913294303184
img0025,img0025_slice0037,0.0,0.0,0.4813432835761027,0.4640287769672894,0.4813432835761027,0.4640287769672894
img0025,img0025_slice0038,0.0,0.0,0.2535310734436419,0.2045584045549078,0.2535310734436419,0.2045584045549078
img0025,img0025_slice0039,0.0,0.0,0.0844074844066069,0.0534914360994269,0.0844074844066069,0.0534914360994269
img0025,img0025_slice0040,0.2680585346838252,0.2144614992235015,0.8752786967571621,0.7853999520210194,0.6072201620733368,0.5709384527975179
img0025,img0025_slice0041,0.212602879115673,0.1407112898210013,0.71655751187699,0.6559261167924438,0.503954632761317,0.5152148269714425
img0025,img0025_slice0042,0.1767930418897542,0.1271775028434995,0.6016310258135946,0.5057410370689199,0.4248379839238404,0.37856353422542044
img0025,img0025_slice0043,0.4284367604168533,0.3663137179304905,0.7291535565105245,0.6217225634649332,0.3007167960936712,0.25540884553444265
img0025,img0025_slice0044,0.3803903071035852,0.2879972115753093,0.4204120207659047,0.3628130571138658,0.04002171366231955,0.07481584553855652
img0025,img0025_slice0045,0.420662460553507,0.3340557987213106,0.5533416424571468,0.4560309814326633,0.1326791819036398,0.12197518271135271
img0025,img0025_slice0046,0.3379370256852311,0.2661435062876856,0.5268870263574171,0.4259882058190233,0.18895000067218604,0.15984469953133768
img0025,img0025_slice0047,0.4120930569029262,0.3210853466698083,0.5020403066547119,0.410753785599464,0.0899472497517857,0.0896684389296557
img0025,img0025_slice0048,0.4169384302938178,0.3361035456837934,0.4656451341235913,0.3802898550422185,0.048706703829773546,0.0441863093584251
img0025,img0025_slice0049,0.5151490939133516,0.433816759217598,0.5743826722777123,0.4723800878618069,0.05923357836436072,0.038563328644208916
img0025,img0025_slice0050,0.4555056187403361,0.3965131412260804,0.5747086593742801,0.4664280907567776,0.11920304063394394,0.06991494953069721
img0025,img0025_slice0051,0.5659884286617638,0.4787469291340494,0.5601832676037719,0.464649678070087,-0.005805161057991892,-0.014097251063962424
img0025,img0025_slice0052,0.5267595788463413,0.4266666063423355,0.5930516077609789,0.5229654417563501,0.06629202891463759,0.09629883541401457
img0025,img0025_slice0053,0.4700095614074892,0.3884426850334542,0.5506324797460026,0.4861594092466868,0.08062291833851343,0.09771672421323263
img0025,img0025_slice0054,0.4765504448409886,0.3888846929420234,0.7425209553009948,0.6693559604249643,0.26597051046000625,0.2804712674829409
img0025,img0025_slice0055,0.5837399301361014,0.4795814761170745,0.681858048643751,0.6152753742628505,0.09811811850764962,0.13569389814577598
img0025,img0025_slice0056,0.5167630821603915,0.4358744184572444,0.6682482891526746,0.5982335658821059,0.15148520699228318,0.16235914742486146
img0025,img0025_slice0057,0.5404593187717415,0.4466984315503111,0.60206527602756,0.5228606135210918,0.06160595725581852,0.07616218197078073
img0025,img0025_slice0058,0.4446072631683719,0.3720030835535065,0.4781507305639452,0.4096784913089247,0.03354346739557329,0.03767540775541822
img0025,img0025_slice0059,0.39437229729871,0.3400496171713826,0.4048579301361776,0.3332765080614063,0.010485632837467618,-0.006773109109976305
img0025,img0025_slice0060,0.5439102545980233,0.4552136866132977,0.4502656190561673,0.3680815722926727,-0.09364463554185604,-0.08713211432062501
img0025,img0025_slice0061,0.5153607005743871,0.4374838280261852,0.3776840374900201,0.3184385288694368,-0.137676663084367,-0.11904529915674839
img0025,img0025_slice0062,0.4295710196041,0.3406060066439274,0.3934638141655355,0.3385735530129447,-0.036107205438564494,-0.0020324536309827
img0025,img0025_slice0063,0.4736751848916428,0.3943211743581449,0.4648587014563717,0.384159518591295,-0.008816483435271083,-0.010161655766849909
img0025,img0025_slice0064,0.4101985929998269,0.3374955807259492,0.4977658907967385,0.4380168086143995,0.08756729779691158,0.1005212278884503
img0025,img0025_slice0065,0.3220616165638486,0.2637650812939781,0.5908174421834146,0.5339158139233261,0.268755825619566,0.270150732629348
img0025,img0025_slice0066,0.3181607566756715,0.2675592111203097,0.4196498059604128,0.3647795102696793,0.10148904928474128,0.09722029914936958
img0025,img0025_slice0067,0.5538625462952939,0.4594484314825613,0.5293512795713085,0.4572040231703038,-0.024511266723985403,-0.0022444083122575287
img0025,img0025_slice0068,0.4630544394154859,0.3806413691647749,0.660608422742413,0.5825403382093681,0.19755398332692714,0.2018989690445932
img0025,img0025_slice0069,0.6407054498758832,0.5377794950207839,0.727400312914165,0.6576576205326449,0.08669486303828178,0.11987812551186094
img0025,img0025_slice0070,0.5325438927422406,0.4421285712630778,0.7107922426954193,0.6432086512719409,0.17824834995317873,0.20108008000886313
img0025,img0025_slice0071,0.781612373442487,0.6612528300011986,0.8269931750390219,0.7353871067270722,0.0453808015965349,0.07413427672587358
